dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,route_strategy,pattern,device_model,cloud_model
68,cloud,461.50,472.00,10.00,462.00,0,"FALSE","true",1764918015737,1764918015747,1764918016209,"Question: can you get the death penalty as a minor
                                        Context: Capital punishment for juveniles in the United States existed until March 1, 2005, when the U.S. Supreme Court banned it in Roper v. Simmons.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",53,439,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
69,cloud,981.70,992.00,10.00,982.00,1,"FALSE","false",1764918016742,1764918016752,1764918017734,"Question: did indian football team qualified for fifa 2018
                                        Context: India has never participated in the FIFA World Cup, although the team did qualify by default for the 1950 World Cup after all the other nations in their qualification group withdrew. However, India withdrew prior to the beginning of the tournament. The team has also appeared three times in the Asia's top football competition, the AFC Asian Cup. Their best result in the competition occurred in 1964 when the team finished as runners-up. India also participate in the SAFF Championship, the top regional football competition in South Asia. They have won the tournament six times since it began in 1993.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",128,909,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
70,cloud,415.40,423.00,8.00,415.00,1,"TRUE","true",1764918017751,1764918017759,1764918018174,"Question: are t rex and tyrannosaurus rex the same
                                        Context: Tyrannosaurus is a genus of coelurosaurian theropod dinosaur. The species Tyrannosaurus rex (rex meaning ``king'' in Latin), often colloquially called simply T. rex or T-Rex, is one of the most well-represented of the large theropods. Tyrannosaurus lived throughout what is now western North America, on what was then an island continent known as Laramidia. Tyrannosaurus had a much wider range than other tyrannosaurids. Fossils are found in a variety of rock formations dating to the Maastrichtian age of the upper Cretaceous Period, 68 to 66 million years ago. It was the last known member of the tyrannosaurids, and among the last non-avian dinosaurs to exist before the Cretaceous--Paleogene extinction event.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",138,1012,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
71,cloud,416.40,427.00,11.00,416.00,1,"TRUE","true",1764918018760,1764918018771,1764918019187,"Question: is the old panama canal still in use
                                        Context: The new locks opened for commercial traffic on 26 June 2016, and the first ship to cross the canal using the third set of locks was a modern New Panamax vessel, the Chinese-owned container ship Cosco Shipping Panama. The original locks, now over 100 years old, allow engineers greater access for maintenance, and are projected to continue operating indefinitely.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",87,656,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
72,cloud,939.50,946.00,6.00,940.00,1,"TRUE","true",1764918019773,1764918019779,1764918020719,"Question: do you need a pal to possess ammunition
                                        Context: A possession and acquisition licence is a licence that allows individuals in Canada to possess and acquire firearms as well as ammunition. Licences are typically valid for five years and must be renewed prior to expiry to maintain all classes. If an individual possessing a PAL is convicted of certain offences, a PAL can be revoked. If an individual does not renew their PAL prior to its expiration date or if they have their PAL revoked, they must legally dispose of any firearms in their possession. A licence for prohibited firearms can be issued to qualifying businesses, and very rarely to individuals (firearms they own, as the gun laws changed over time.) Previous convictions for serious violent, drug or weapons offences almost invariably result in the denial of the application.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",158,1086,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
73,cloud,224.60,232.00,7.00,225.00,1,"FALSE","false",1764918020780,1764918020787,1764918021012,"Question: do blue and pink cotton candy taste the same
                                        Context: Typically, once spun, cotton candy is only marketed by color. Absent a clear name other than 'blue', the distinctive taste of the blue raspberry flavor mix has gone on to become a compound flavor that some other foods (gum, ice cream, rock candy, fluoride toothpaste) occasionally borrow (``cotton-candy flavored ice cream'') to invoke the nostalgia of cotton candy that people typically only get to experience on vacation or holidays. Pink bubble gum went through a similar transition from specific branded product to a generic flavor that transcended the original confection, and 'bubble gum flavor' often shows up in the same product categories as 'cotton candy flavor'.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",135,975,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
74,cloud,737.20,748.00,11.00,737.00,1,"TRUE","true",1764918021788,1764918021799,1764918022536,"Question: did to kill a mockingbird win an academy award
                                        Context: The film received overwhelmingly positive reviews from critics and was a box-office success, earning more than six times its budget. The film won three Academy Awards, including Best Actor for Peck, and was nominated for eight, including Best Picture.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",68,555,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
75,cloud,595.30,600.00,5.00,595.00,1,"TRUE","true",1764918022802,1764918022807,1764918023402,"Question: is there such a thing as a floating island
                                        Context: A floating island is a mass of floating aquatic plants, mud, and peat ranging in thickness from several centimetres to a few metres. Floating islands are a common natural phenomenon that are found in many parts of the world. They exist less commonly as a man-made phenomenon. Floating islands are generally found on marshlands, lakes, and similar wetland locations, and can be many hectares in size.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",95,699,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
76,cloud,443.10,454.00,11.00,443.00,1,"TRUE","true",1764918023807,1764918023818,1764918024261,"Question: do female ferrets die if they don't mate
                                        Context: Males, if not neutered, are extremely musky. It is considered preferable to delay neutering until sexual maturity has been reached, at approximately six to eight months old, after the full descent of the testicles. Neutering the male will reduce the smell to almost nothing. The same applies for females, but spaying them is also important for their own health. Unless they are going to be used for breeding purposes, female ferrets will go into extended heat. A female that does not mate can die of aplastic anemia without medical intervention. It is possible to use a vasectomised male to take a female out of heat.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",133,915,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
77,cloud,221.80,232.00,10.00,222.00,0,"FALSE","true",1764918024820,1764918024830,1764918025052,"Question: will all xbox 360 games work on xbox one
                                        Context: The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360. On June 15, 2015, backward compatibility with supported Xbox 360 games became available to eligible Xbox Preview program users with a beta update to the Xbox One system software. The dashboard update containing backward compatibility was released publicly on November 12, 2015. On October 24, 2017, another such update added games from the original Xbox library. The following is a list of all backward compatible games on Xbox One under this functionality.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",132,934,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
78,cloud,363.80,374.00,10.00,364.00,0,"FALSE","true",1764918025822,1764918025832,1764918026196,"Question: is there a right and left brachiocephalic artery
                                        Context: There is no brachiocephalic artery for the left side of the body. The left common carotid, and the left subclavian artery, come directly off the aortic arch. However, there are two brachiocephalic veins.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",61,509,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
79,cloud,389.40,401.00,11.00,390.00,1,"TRUE","true",1764918026838,1764918026849,1764918027239,"Question: do the runners up on survivor win money
                                        Context: The Sole Survivor receives a cash prize of $1,000,000 prior to taxes and sometimes also receives a car provided by the show's sponsor. Every player receives a prize for participating on Survivor depending on how long he or she lasts in the game. In most seasons, the runner-up receives $100,000, and third place wins $85,000. All other players receive money on a sliding scale, though specific amounts have rarely been made public. Sonja Christopher, the first player voted off of Survivor: Borneo, received $2,500. In Survivor: Fiji, the first season with tied runners-up, the two runners-up received US$100,000 each, and Yau-Man Chan received US$60,000 for his fourth-place finish. All players also receive an additional $10,000 for their appearance on the reunion show.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",150,1069,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
80,cloud,376.20,387.00,11.00,376.00,1,"FALSE","false",1764918027844,1764918027855,1764918028231,"Question: is there a sequel to love finds a home
                                        Context: Love Finds a Home is a Christian drama film, the eighth and final installment based on a series of books by Janette Oke. It aired on Hallmark Channel on September 5, 2009. The film is based on the book Love Finds a Home by Janette Oke. Sarah Jones, Haylie Duff, and Jordan Bridges reprise their roles from Love Takes Wing.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",89,618,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
81,cloud,569.50,574.00,5.00,569.00,1,"FALSE","false",1764918028858,1764918028863,1764918029432,"Question: will there be a second season of 11.22.63
                                        Context: When asked about developing a sequel series, King stated ``I'd love to revisit Jake and Sadie, and also revisit the rabbit hole that dumps people into the past, but sometimes it's best not to go back for a second helping.''.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",68,523,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
82,cloud,552.40,563.00,10.00,553.00,1,"TRUE","true",1764918029864,1764918029874,1764918030427,"Question: are there nuclear power plants in the us
                                        Context: Nuclear power in the United States is provided by 99 commercial reactors with a net capacity of 100,350 megawatts (MW), 65 pressurized water reactors and 34 boiling water reactors. In 2016 they produced a total of 805.3 terawatt-hours of electricity, which accounted for 19.7% of the nation's total electric energy generation. In 2016, nuclear energy comprised nearly 60 percent of U.S. emission-free generation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",91,710,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
83,cloud,515.10,523.00,8.00,515.00,0,"FALSE","true",1764918030880,1764918030888,1764918031403,"Question: is there a tiebreaker in final set at wimbledon
                                        Context: The tiebreak is sometimes not employed for the final set of a match and an advantage set is used instead. Therefore, the deciding set must be played until one player or team has won two more games than the opponent. This is true in three of the four major tennis championships, all except the US Open where a tiebreak is played even in the deciding set (fifth set for the men, third set for the women) at 6--6. A tiebreak is not played in the deciding set in the other three majors -- the Australian Open, the French Open, and Wimbledon. (When the tiebreak was first introduced at Wimbledon in 1971, it was invoked at 8--8 rather than 6--6.) The US Open holds ``Super Saturday'' where the two men's semi-finals are played along with the women's final on the second Saturday of the event; therefore a tie-break is more prudent where player rest and scheduling is more important.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",187,1182,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
84,cloud,990.80,1002.00,11.00,991.00,1,"TRUE","true",1764918031887,1764918031898,1764918032889,"Question: were the twin towers the world trade center
                                        Context: The original World Trade Center was a large complex of seven buildings in Lower Manhattan, New York City, United States. It featured the landmark Twin Towers, which opened on April 4, 1973 and were destroyed in 2001 during the September 11 attacks. At the time of their completion, the Twin Towers -- the original 1 World Trade Center, at 1,368 feet (417 m); and 2 World Trade Center, at 1,362 feet (415.1 m) -- were the tallest buildings in the world. Other buildings in the complex included the Marriott World Trade Center (3 WTC), 4 WTC, 5 WTC, 6 WTC, and 7 WTC. The complex was located in New York City's Financial District and contained 13,400,000 square feet (1,240,000 m) of office space.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",151,996,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
85,cloud,435.40,444.00,9.00,435.00,0,"FALSE","true",1764918032894,1764918032903,1764918033338,"Question: did deion sanders ever win a world series
                                        Context: Sanders played football primarily at cornerback, but also as a kick returner, punt returner, and occasionally wide receiver. He played in the National Football League (NFL) for the Atlanta Falcons, the San Francisco 49ers, the Dallas Cowboys, the Washington Redskins and the Baltimore Ravens, winning the Super Bowl with both the 49ers and the Cowboys. An outfielder in baseball, he played professionally for the New York Yankees, the Atlanta Braves, the Cincinnati Reds and the San Francisco Giants, and participated in the 1992 World Series with the Braves. He attended Florida State University, where he was recognized as a two-time All-American in football, and also played baseball and ran track.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",138,1000,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
86,cloud,531.20,542.00,11.00,531.00,1,"TRUE","true",1764918033903,1764918033914,1764918034445,"Question: is a german shepard the same as an alsatian
                                        Context: The German Shepherd (German: Deutscher Schäferhund, German pronunciation: (ˈʃɛːfɐˌhʊnt)) is a breed of medium to large-sized working dog that originated in Germany. The breed's officially recognized name is German Shepherd Dog in the English language (sometimes abbreviated as GSD). The breed is known as the Alsatian in Britain and Ireland. The German Shepherd is a relatively new breed of dog, with their origin dating to 1899. As part of the Herding Group, German Shepherds are working dogs developed originally for herding sheep. Since that time however, because of their strength, intelligence, trainability, and obedience, German Shepherds around the world are often the preferred breed for many types of work, including disability assistance, search-and-rescue, police and military roles, and even acting. The German Shepherd is the second-most registered breed by the American Kennel Club and seventh-most registered breed by The Kennel Club in the United Kingdom.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",174,1273,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
87,cloud,391.00,403.00,12.00,391.00,0,"TRUE","false",1764918034919,1764918034931,1764918035322,"Question: does a frog jump out of boiling water
                                        Context: While some 19th-century experiments suggested that the underlying premise is true if the heating is sufficiently gradual, according to contemporary biologists the premise is false: a frog that is gradually heated will jump out. Indeed, thermoregulation by changing location is a fundamentally necessary survival strategy for frogs and other ectotherms.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",78,647,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
88,cloud,741.00,752.00,10.00,742.00,1,"TRUE","true",1764918035933,1764918035943,1764918036685,"Question: is it possible to create mass from energy
                                        Context: In high-energy particle colliders, matter creation events have yielded a wide variety of exotic heavy particles precipitating out of colliding photon jets (see two-photon physics). Currently, two-photon physics studies creation of various fermion pairs both theoretically and experimentally (using particle accelerators, air showers, radioactive isotopes, etc.).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",74,661,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
89,cloud,783.60,791.00,7.00,784.00,1,"TRUE","true",1764918036949,1764918036956,1764918037740,"Question: is there a movie with 0 on rotten tomatoes
                                        Context: On the film review aggregation website Rotten Tomatoes, films that all surveyed critics consider bad have a 0% rating. Some of these are often considered some of the worst films ever made.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",61,488,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
90,cloud,929.80,939.00,10.00,929.00,1,"TRUE","true",1764918037966,1764918037976,1764918038905,"Question: is the jaguar s type rear wheel drive
                                        Context: From model years 1999 to 2002, the rear-wheel-drive S-Type was equipped with either a five-speed manual (Getrag 221) or a five-speed J-Gate Ford 5R55N transmission . From 2003, the S-Type was produced with either a 5-speed manual transmission or a six-speed J-Gate transmission that allows automatic gear selection or clutchless manual gear selection. The 2004 diesel saw the introduction of a 6-speed manual transmission; it was also available with the six-speed J-Gate automatic transmission.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",102,789,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
91,cloud,373.60,378.00,4.00,374.00,1,"TRUE","true",1764918038966,1764918038970,1764918039344,"Question: is a tablespoon bigger than a dessert spoon
                                        Context: As a unit of culinary measure, a level dessertspoon (dstspn.) equals two teaspoons, or 10 milliliters, whereas a U.S. tablespoon is three teaspoons (15ml or half a fluid ounce) in the U.S., and two dessertspoons, i.e. four teaspoons (20ml or two thirds of a fluid ounce) in Britain and Australia, which is the old British standard. For dry ingredients, a rounded or heaped teaspoonful is often specified instead.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",96,713,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
92,cloud,408.50,419.00,10.00,409.00,1,"TRUE","true",1764918039969,1764918039979,1764918040388,"Question: is this the last season of bunk'd
                                        Context: The series was renewed for a third season by Disney Channel on August 31, 2017. On June 1, 2018, it was announced that Peyton List, Karan Brar, Skai Jackson, and Miranda May would be returning for the third season and that Raphael Alejandro, Will Buie Jr., and Mallory Mahoney would be joining the cast. The third season premiered on Disney Channel on June 18, 2018. In March 2018, actress Skai Jackson stated in an interview that she was leaving Disney and that Bunk'd would end with the third season.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",116,793,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
93,cloud,950.10,960.00,10.00,950.00,1,"TRUE","true",1764918040970,1764918040980,1764918041930,"Question: does the president live in the white house
                                        Context: The White House is the official residence and workplace of the President of the United States. It is located at 1600 Pennsylvania Avenue NW in Washington, D.C. and has been the residence of every U.S. President since John Adams in 1800. The term is often used as a metonym for the president and his advisers.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",83,608,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
94,cloud,363.30,366.00,3.00,363.00,1,"TRUE","true",1764918041974,1764918041977,1764918042340,"Question: does the dorsal root ganglion carry sensory input
                                        Context: A dorsal root ganglion (or spinal ganglion) (also known as a posterior root ganglion), is a cluster of neurons (a ganglion) in a dorsal root of a spinal nerve. The cell bodies of sensory neurons known as first-order neurons are located in the dorsal root ganglia.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",74,570,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
95,cloud,566.60,576.00,10.00,566.00,1,"TRUE","true",1764918042979,1764918042989,1764918043555,"Question: is anne with an e filmed on pei
                                        Context: The series is filmed partially in Prince Edward Island as well as locations in Southern Ontario (including Millbrook and Caledon).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",48,419,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
96,cloud,532.80,544.00,11.00,533.00,1,"FALSE","false",1764918043992,1764918044003,1764918044536,"Question: is angular frequency and angular velocity the same
                                        Context: Angular frequency (or angular speed) is the magnitude of the vector quantity angular velocity. The term angular frequency vector ω → (\displaystyle (\vec (\omega ))) is sometimes used as a synonym for the vector quantity angular velocity.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",65,546,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
97,cloud,568.70,579.00,10.00,569.00,1,"TRUE","true",1764918045005,1764918045015,1764918045584,"Question: can someone die from a bullet shot in the air
                                        Context: Bullets fired into the air usually fall back with terminal velocities much lower than their muzzle velocity when they leave the barrel of a firearm. Nevertheless, people can be injured, sometimes fatally, when bullets discharged into the air fall back down to the ground. Bullets fired at angles less than vertical are more dangerous as the bullet maintains its angular ballistic trajectory and is far less likely to engage in tumbling motion; it therefore travels at speeds much higher than a bullet in free fall.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",115,817,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
98,cloud,446.10,456.00,10.00,446.00,1,"TRUE","true",1764918046014,1764918046024,1764918046470,"Question: is salt lake city the biggest city in utah
                                        Context: Salt Lake City (often shortened to Salt Lake and abbreviated as SLC) is the capital and the most populous municipality of the U.S. state of Utah. With an estimated population of 190,884 in 2014, the city is the core of the Salt Lake City metropolitan area, which has a population of 1,153,340 (2014 estimate). Salt Lake City is further situated within a larger metropolis known as the Salt Lake City--Ogden--Provo Combined Statistical Area. This region is a corridor of contiguous urban and suburban development stretched along an approximately 120-mile (190 km) segment of the Wasatch Front, comprising a population of 2,423,912 as of 2014. It is one of only two major urban areas in the Great Basin (the other is Reno, Nevada).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",151,1029,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
99,cloud,641.20,653.00,11.00,642.00,0,"FALSE","true",1764918047017,1764918047028,1764918047670,"Question: was chasing cars written for grey's anatomy
                                        Context: ``Chasing Cars'' is a song by Northern Irish alternative rock band Snow Patrol. It was released as the second single from their fourth studio album, Eyes Open (2006). It was recorded in 2005 and released on 6 June 2006 in the United States and 24 July 2006 in the United Kingdom. The song gained significant popularity in the US after being featured in the second season finale of the popular medical drama Grey's Anatomy, which aired on 15 May 2006.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",107,751,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
100,cloud,407.20,419.00,11.00,408.00,1,"FALSE","false",1764918048019,1764918048030,1764918048438,"Question: did the girl in the lost world die
                                        Context: On Isla Sorna, an island off the Pacific coast of Costa Rica, a young girl named Cathy Bowman wanders around during a family vacation, and survives an attack by a swarm of Compsognathus. Her parents file a lawsuit against the genetics company InGen, now headed by John Hammond's nephew, Peter Ludlow, who plans to use Isla Sorna to alleviate the financial losses imposed by the incident that occurred at Jurassic Park four years earlier. Mathematician Dr. Ian Malcolm meets Hammond at his mansion. Hammond explains that Isla Sorna, abandoned years earlier during a hurricane, is where InGen created their dinosaurs before moving them to Jurassic Park on Isla Nublar. Hammond hopes to stop InGen by sending a team to Isla Sorna to document the dinosaurs, thus causing public support against human interference on the island. Ian, who survived the Jurassic Park disaster, is reluctant. After learning that his girlfriend, paleontologist Dr. Sarah Harding, is part of the team and is already on Isla Sorna, Ian agrees to go to the island, but only to retrieve her.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",204,1353,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
101,cloud,659.90,664.00,4.00,660.00,1,"TRUE","true",1764918049035,1764918049039,1764918049699,"Question: can you have too much oxygen in your body
                                        Context: The result of breathing increased partial pressures of oxygen is hyperoxia, an excess of oxygen in body tissues. The body is affected in different ways depending on the type of exposure. Central nervous system toxicity is caused by short exposure to high partial pressures of oxygen at greater than atmospheric pressure. Pulmonary and ocular toxicity result from longer exposure to increased oxygen levels at normal pressure. Symptoms may include disorientation, breathing problems, and vision changes such as myopia. Prolonged exposure to above-normal oxygen partial pressures, or shorter exposures to very high partial pressures, can cause oxidative damage to cell membranes, collapse of the alveoli in the lungs, retinal detachment, and seizures. Oxygen toxicity is managed by reducing the exposure to increased oxygen levels. Studies show that, in the long term, a robust recovery from most types of oxygen toxicity is possible.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",170,1231,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
102,cloud,243.40,254.00,11.00,243.00,0,"FALSE","true",1764918050046,1764918050057,1764918050300,"Question: is northern ireland part of the great britain
                                        Context: The island is dominated by a maritime climate with quite narrow temperature differences between seasons. Politically, Great Britain is part of the United Kingdom of Great Britain and Northern Ireland, and constitutes most of its territory. Most of England, Scotland, and Wales are on the island. The term ``Great Britain'' is often used to include the whole of England, Scotland and Wales including their component adjoining islands; and is also occasionally but contentiously applied to the UK as a whole in some contexts.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",111,826,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
103,cloud,532.50,544.00,11.00,533.00,1,"TRUE","true",1764918051054,1764918051065,1764918051598,"Question: has tampa ever been hit by a hurricane
                                        Context: The storm brought strong winds to the Swan Islands, including hurricane-force winds on the main island. Heavy rains fell in Cuba, particularly in Pinar del Río Province, but only minor damage occurred. In Florida, storm surge and abnormally high tides caused damage along much of the state's west coast from Pasco County southward. Several neighborhoods and sections of Tampa were inundated, especially in Ballast Point, DeSoto Park, Edgewater Park, Hyde Park, Palmetto Beach, and other areas in the vicinity of Bayshore Boulevard. Strong winds also damaged hundreds of trees, signs, buildings, and homes. Four deaths occurred in Tampa, three from drownings and another after a man touched a live wire. The storm left two additional fatalities in St. Petersburg. A number of streets in Tarpon Springs were littered with masses of debris, with many structures and trees suffering extensive damage. Strong winds occurred as far east as the Atlantic coast of the state, though wind damage east of the Tampa Bay area was generally limited to downed trees and power lines, resulting in power outages, particularly in Orlando. Agriculture throughout the state experienced significant impact as well, including over $2 million (equivalent to $20 million in 2016) in damage and the loss of at least 800,000 boxes of citrus crops alone. Overall, the hurricane left at least eight deaths and about $10 million (equivalent to $110 million in 2016) in damage.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",259,1743,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
